country,year,must_run_scope_coverage,lowload_p20_mw,ir_p10,scope_status,scope_reason,load_net_mode,must_run_mode_hourly
IT_NORD,2029,0.5978793234677899,15330.359462430037,0.0824940398721019,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
IT_NORD,2030,0.594785816486281,15564.687763639293,0.0813060573521702,INFO,coverage_coherent,minus_psh_pump,observed
IT_NORD,2031,0.5938849605496773,15873.02775224973,0.0796737273119247,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
IT_NORD,2032,0.59166757761499,16102.438424985545,0.0784077910218919,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
IT_NORD,2033,0.589943615184857,16415.696042069427,0.0770398819219322,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
IT_NORD,2034,0.5879924953132518,16687.030186979275,0.0757871994343345,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
IT_NORD,2035,0.5860542387719919,16958.364331889123,0.0745746028329654,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
NL,2025,0.0301733312870595,11832.866946145616,0.00405198649314,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
NL,2026,0.030047659366376,12058.254748025309,0.0039762484739971,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
NL,2027,0.0299230299507242,12283.642549904996,0.0039032898300411,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
NL,2028,0.0297562048810534,12474.08017674461,0.0038499709395144,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
NL,2029,0.0296768471731256,12734.418153664375,0.0037651203582558,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
NL,2030,0.0295552686075448,12959.805955544069,0.0036996400413228,INFO,coverage_coherent,minus_psh_pump,observed
NL,2031,0.029434682131126,13185.193757423758,0.0036363983664562,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
NL,2032,0.0292724479078643,13373.112454208504,0.0035911495055533,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
NL,2033,0.0291964372658451,13635.969361183135,0.0035161869149832,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
NL,2034,0.0290787552725154,13861.357163062828,0.0034590131743139,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
NL,2035,0.028962018151616,14086.744964942518,0.0034036689923917,INFO,coverage_coherent,entsoe_total_load_no_pumping_adjust,observed
