scenario_id,country,year,dispatch_mode,objective,required_bess_power_mw,required_bess_energy_mwh,required_bess_duration_h,far_before,far_after,far_before_trivial,far_after_trivial,h_negative_before,h_negative_after,h_below_5_before,h_below_5_after,delta_h_negative,delta_h_below_5,baseload_price_before,baseload_price_after,capture_ratio_pv_before,capture_ratio_pv_after,capture_ratio_wind_before,capture_ratio_wind_after,delta_capture_ratio_pv,delta_capture_ratio_wind,surplus_unabs_energy_before,surplus_unabs_energy_after,pv_capture_price_before,pv_capture_price_after,wind_capture_price_before,wind_capture_price_after,days_spread_gt50_before,days_spread_gt50_after,avg_daily_spread_before,avg_daily_spread_after,low_residual_share_before,low_residual_share_after,sr_hours_share_before,sr_hours_share_after,ir_p10_before,ir_p10_after,turned_off_family_low_price,turned_off_family_physical,turned_off_family_value_pv,turned_off_family_value_wind,turned_off_family_any,revenue_bess_price_taker,soc_min,soc_max,soc_start_mwh,soc_end_mwh,soc_end_target_mwh,charge_max,discharge_max,charge_sum_mwh,discharge_sum_mwh,simultaneous_charge_discharge_hours,eta_roundtrip,eta_charge,eta_discharge,soc_boundary_mode,engine_version,compute_time_sec,cache_hit,bess_power_mw,duration_h,bess_energy_mwh
HIST,ES,2024,SURPLUS_FIRST,LOW_PRICE_TARGET,250.0,2000.0,8.0,0.9994023008613372,0.9997120839514978,False,False,247,0,1690,638,-247.0,-1052.0,63.03954912899921,60.25566813350012,0.6789574809169381,0.5024181817589315,0.8821362744913085,0.9198705973798412,-0.1765392991580066,0.0377343228885327,0.002132,0.001027,42.80117347476487,30.27354322430272,55.60947301426717,55.42741744148422,272,354,71.5241256830601,84.84144877640746,0.0837887067395264,0.0948315118397085,0.1691712204007286,0.1602914389799635,0.2951989701260838,0.2948974960284439,False,False,False,True,True,16080401.110862792,0.0,1876.1663039293724,0.0,0.0,0.0,250.0,250.0,325370.0,286325.60000000003,0.0,0.88,0.938083151964686,0.938083151964686,ZERO_END,v2.2.1,0.9800448999994842,True,250.0,8.0,2000.0
HIST,ES,2024,SURPLUS_FIRST,LOW_PRICE_TARGET,500.0,1000.0,2.0,0.9994023008613372,0.9994023008613372,False,False,247,0,1690,665,-247.0,-1025.0,63.03954912899921,60.290400318954426,0.6789574809169381,0.5002833006841327,0.8821362744913085,0.920352934919251,-0.1786741802328053,0.0382166604279424,0.002132,0.002132,42.80117347476487,30.162280471134206,55.60947301426717,55.48844688100625,272,354,71.5241256830601,85.2799744635202,0.0837887067395264,0.1018897996357012,0.1691712204007286,0.1557377049180328,0.2951989701260838,0.2950314084613638,False,False,False,True,True,5789219.355583916,0.0,938.083151964686,0.0,0.0,0.0,500.0,500.0,203980.0,179502.4,0.0,0.88,0.938083151964686,0.938083151964686,ZERO_END,v2.2.1,0.9800448999994842,True,500.0,2.0,1000.0
HIST,ES,2024,SURPLUS_FIRST,LOW_PRICE_TARGET,500.0,2000.0,4.0,0.9994023008613372,0.999758060808318,False,False,247,0,1690,626,-247.0,-1064.0,63.03954912899921,60.26776215932658,0.6789574809169381,0.5030735227371486,0.8821362744913085,0.9196581315600356,-0.1758839581797895,0.0375218570687271,0.002132,0.000863,42.80117347476487,30.31911541697704,55.60947301426717,55.4257375407509,272,353,71.5241256830601,84.4730819682533,0.0837887067395264,0.1040528233151183,0.1691712204007286,0.1538023679417122,0.2951989701260838,0.2945855059321394,False,False,False,True,True,16871398.626278542,0.0,1876.166303929372,0.0,0.0,0.0,500.0,500.0,381492.0,335712.96,0.0,0.88,0.938083151964686,0.938083151964686,ZERO_END,v2.2.1,0.9800448999994842,True,500.0,4.0,2000.0
HIST,ES,2024,SURPLUS_FIRST,LOW_PRICE_TARGET,500.0,3000.0,6.0,0.9994023008613372,0.9999444913557902,False,False,247,0,1690,603,-247.0,-1087.0,63.03954912899921,60.24150810606732,0.6789574809169381,0.5053605642749495,0.8821362744913085,0.9191106374571908,-0.1735969166419886,0.0369743629658823,0.002132,0.000198,42.80117347476487,30.44368252925612,55.60947301426717,55.36861091675006,272,352,71.5241256830601,84.06915647358815,0.0837887067395264,0.1068989071038251,0.1691712204007286,0.1509562841530054,0.2951989701260838,0.2945409897997734,False,False,False,True,True,25658971.560355067,0.0,2814.2494558940584,0.0,0.0,0.0,500.0,500.0,530628.0,466952.64,0.0,0.88,0.938083151964686,0.938083151964686,ZERO_END,v2.2.1,0.9800448999994842,True,500.0,6.0,3000.0
HIST,ES,2024,SURPLUS_FIRST,LOW_PRICE_TARGET,500.0,4000.0,8.0,0.9994023008613372,0.9999444913557902,False,False,247,0,1690,580,-247.0,-1110.0,63.03954912899921,60.21413798467276,0.6789574809169381,0.5067639858526818,0.8821362744913085,0.9187620947593192,-0.1721934950642563,0.0366258202680107,0.002132,0.000198,42.80117347476487,30.51435656979614,55.60947301426717,55.32246754892464,272,352,71.5241256830601,83.98660629513918,0.0837887067395264,0.1078096539162112,0.1691712204007286,0.1501593806921675,0.2951989701260838,0.2946857164455532,False,False,False,True,True,30292386.98987403,0.0,3752.3326078587447,0.0,0.0,0.0,500.0,500.0,632120.0,556265.6000000001,0.0,0.88,0.938083151964686,0.938083151964686,ZERO_END,v2.2.1,0.9800448999994842,True,500.0,8.0,4000.0
HIST,ES,2024,SURPLUS_FIRST,LOW_PRICE_TARGET,750.0,1500.0,2.0,0.9994023008613372,0.9994023008613372,False,False,247,0,1690,653,-247.0,-1037.0,63.03954912899921,60.28716624154109,0.6789574809169381,0.5015355802701579,0.8821362744913085,0.9200136659475784,-0.1774219006467802,0.0378773914562698,0.002132,0.002132,42.80117347476487,30.23615890379478,55.60947301426717,55.46501682347131,272,354,71.5241256830601,85.08366315541413,0.0837887067395264,0.1095173041894353,0.1691712204007286,0.1498178506375227,0.2951989701260838,0.295042573320719,False,False,False,True,True,8281470.932911466,0.0,1407.1247279470292,0.0,0.0,0.0,750.0,750.0,299536.0,263591.68,0.0,0.88,0.938083151964686,0.938083151964686,ZERO_END,v2.2.1,0.9800448999994842,True,750.0,2.0,1500.0
HIST,ES,2024,SURPLUS_FIRST,LOW_PRICE_TARGET,750.0,3000.0,4.0,0.9994023008613372,0.9998031966250744,False,False,247,0,1690,594,-247.0,-1096.0,63.03954912899921,60.25625631075504,0.6789574809169381,0.5057871976953612,0.8821362744913085,0.9189943017011748,-0.1731702832215769,0.0368580272098664,0.002132,0.000702,42.80117347476487,30.476843023030213,55.60947301426717,55.37515619142934,272,353,71.5241256830601,83.88054389441119,0.0837887067395264,0.1139571948998178,0.1691712204007286,0.145719489981785,0.2951989701260838,0.2945409897997734,False,False,False,True,True,24218706.47736282,0.0,2814.2494558940584,0.0,0.0,0.0,750.0,750.0,560728.0,493440.64,0.0,0.88,0.938083151964686,0.938083151964686,ZERO_END,v2.2.1,0.9800448999994842,True,750.0,4.0,3000.0
HIST,ES,2024,SURPLUS_FIRST,LOW_PRICE_TARGET,750.0,4500.0,6.0,0.9994023008613372,1.0,False,False,247,0,1690,557,-247.0,-1133.0,63.03954912899921,60.21732286703525,0.6789574809169381,0.509131994586166,0.8821362744913085,0.9181877239036408,-0.1698254863307721,0.0360514494123324,0.002132,0.0,42.80117347476487,30.6585656999328,55.60947301426717,55.290806622853765,272,352,71.5241256830601,83.29299007881585,0.0837887067395264,0.1179417122040072,0.1691712204007286,0.1417349726775956,0.2951989701260838,0.2945409897997734,False,False,False,True,True,36427127.637783386,0.0,4221.374183841087,0.0,0.0,0.0,750.0,750.0,775268.0,682235.84,0.0,0.88,0.938083151964686,0.938083151964686,ZERO_END,v2.2.1,0.9800448999994842,True,750.0,6.0,4500.0
HIST,ES,2024,SURPLUS_FIRST,LOW_PRICE_TARGET,750.0,6000.0,8.0,0.9994023008613372,1.0,False,False,247,0,1690,520,-247.0,-1170.0,63.03954912899921,60.17835794531504,0.6789574809169381,0.5111995487224977,0.8821362744913085,0.9176752000143776,-0.1677579321944403,0.0355389255230692,0.002132,0.0,42.80117347476487,30.763149424505983,55.60947301426717,55.2241866640038,272,352,71.5241256830601,83.1539396357782,0.0837887067395264,0.1189663023679417,0.1691712204007286,0.1409380692167577,0.2951989701260838,0.2945855059321394,False,False,False,True,True,42744093.63902398,0.0,5628.498911788117,0.0,0.0,0.0,750.0,750.0,921620.0,811025.6000000001,0.0,0.88,0.938083151964686,0.938083151964686,ZERO_END,v2.2.1,0.9800448999994842,True,750.0,8.0,6000.0
HIST,ES,2024,SURPLUS_FIRST,LOW_PRICE_TARGET,1000.0,2000.0,2.0,0.9994023008613372,0.9994023008613372,False,False,247,0,1690,635,-247.0,-1055.0,63.03954912899921,60.28484504000679,0.6789574809169381,0.5028426024907781,0.8821362744913085,0.9196864337982756,-0.17611487842616,0.037550159306967,0.002132,0.002132,42.80117347476487,30.31378837067029,55.60947301426717,55.44315414692551,272,354,71.5241256830601,84.94141389078864,0.0837887067395264,0.1193078324225865,0.1691712204007286,0.1418488160291439,0.2951989701260838,0.2949867574725691,False,False,False,True,True,10552371.020067846,0.0,1876.166303929372,0.0,0.0,0.0,1000.0,1000.0,392124.0,345069.12,0.0,0.88,0.938083151964686,0.938083151964686,ZERO_END,v2.2.1,0.9800448999994842,True,1000.0,2.0,2000.0
HIST,ES,2024,SURPLUS_FIRST,LOW_PRICE_TARGET,1000.0,4000.0,4.0,0.9994023008613372,0.9998031966250744,False,False,247,0,1690,556,-247.0,-1134.0,63.03954912899921,60.245634042630186,0.6789574809169381,0.5084477849622984,0.8821362744913085,0.9183678430225928,-0.1705096959546397,0.0362315685312841,0.002132,0.000702,42.80117347476487,30.631759182624556,55.60947301426717,55.327652987258766,272,352,71.5241256830601,83.32491681311203,0.0837887067395264,0.1276183970856102,0.1691712204007286,0.1337659380692167,0.2951989701260838,0.2945409897997734,False,False,False,True,True,30643719.92657562,0.0,3752.332607858744,0.0,0.0,0.0,1000.0,1000.0,728916.0,641446.08,0.0,0.88,0.938083151964686,0.938083151964686,ZERO_END,v2.2.1,0.9800448999994842,True,1000.0,4.0,4000.0
HIST,ES,2024,SURPLUS_FIRST,LOW_PRICE_TARGET,1000.0,6000.0,6.0,0.9994023008613372,1.0,False,False,247,0,1690,505,-247.0,-1185.0,63.03954912899921,60.1948214172779,0.6789574809169381,0.5127074756433592,0.8821362744913085,0.917331023918137,-0.1662500052735789,0.0351947494268285,0.002132,0.0,42.80117347476487,30.862334935655365,55.60947301426717,55.21857716528094,272,352,71.5241256830601,82.6073314497875,0.0837887067395264,0.1320582877959927,0.1691712204007286,0.1294398907103825,0.2951989701260838,0.2945298628687998,False,False,False,True,True,45511488.17313756,0.0,5628.498911788116,0.0,0.0,0.0,1000.0,1000.0,1000556.0,880489.28,0.0,0.88,0.938083151964686,0.938083151964686,ZERO_END,v2.2.1,0.9800448999994842,True,1000.0,6.0,6000.0
HIST,ES,2024,SURPLUS_FIRST,LOW_PRICE_TARGET,1000.0,8000.0,8.0,0.9994023008613372,1.0,False,False,247,0,1690,457,-247.0,-1233.0,63.03954912899921,60.14565715156998,0.6789574809169381,0.5154531440982959,0.8821362744913085,0.9166647904980668,-0.1635043368186421,0.0345285160067582,0.002132,0.0,42.80117347476487,31.002268082634902,55.60947301426717,55.13340621221244,272,352,71.5241256830601,82.40708837028974,0.0837887067395264,0.1342213114754098,0.1691712204007286,0.1278460837887067,0.2951989701260838,0.2945409897997734,False,False,False,True,True,53224586.89485115,0.0,7504.665215717488,0.0,0.0,0.0,1000.0,1000.0,1189420.0,1046689.6,0.0,0.88,0.938083151964686,0.938083151964686,ZERO_END,v2.2.1,0.9800448999994842,True,1000.0,8.0,8000.0
HIST,ES,2024,SURPLUS_FIRST,LOW_PRICE_TARGET,1500.0,3000.0,2.0,0.9994023008613372,0.9994023008613372,False,False,247,0,1690,602,-247.0,-1088.0,63.03954912899921,60.27748167742983,0.6789574809169381,0.5054385350904362,0.8821362744913085,0.9190060176024468,-0.1735189458265018,0.0368697431111384,0.002132,0.002132,42.80117347476487,30.46656203798074,55.60947301426717,55.395368387479245,272,353,71.5241256830601,84.57446739083765,0.0837887067395264,0.1349043715846994,0.1691712204007286,0.1281876138433515,0.2951989701260838,0.2948194365664587,False,False,False,True,True,14581066.966757942,0.0,2814.2494558940584,0.0,0.0,0.0,1500.0,1500.0,570112.0,501698.56,0.0,0.88,0.938083151964686,0.938083151964686,ZERO_END,v2.2.1,0.9800448999994842,True,1500.0,2.0,3000.0
HIST,ES,2024,SURPLUS_FIRST,LOW_PRICE_TARGET,1500.0,6000.0,4.0,0.9994023008613372,0.9998031966250744,False,False,247,0,1690,508,-247.0,-1182.0,63.03954912899921,60.22461957649554,0.6789574809169381,0.5134996611442726,0.8821362744913085,0.9171940036427262,-0.1654578197726655,0.0350577291514176,0.002132,0.000702,42.80117347476487,30.925321745073187,55.60947301426717,55.23765994722605,272,351,71.5241256830601,82.3734924056916,0.0837887067395264,0.145719489981785,0.1691712204007286,0.1177140255009107,0.2951989701260838,0.2944853635505194,False,False,False,True,True,40995625.11303353,0.0,5628.498911788117,0.0,0.0,0.0,1500.0,1500.0,1034012.0,909930.56,0.0,0.88,0.938083151964686,0.938083151964686,ZERO_END,v2.2.1,0.9800448999994842,True,1500.0,4.0,6000.0
HIST,ES,2024,SURPLUS_FIRST,LOW_PRICE_TARGET,1500.0,9000.0,6.0,0.9994023008613372,1.0,False,False,247,0,1690,431,-247.0,-1259.0,63.03954912899921,60.15275672012599,0.6789574809169381,0.5195052836097435,0.8821362744913085,0.915701872934668,-0.1594521973071946,0.0335655984433593,0.002132,0.0,42.80117347476487,31.249674939796957,55.60947301426717,55.08199199080279,272,350,71.5241256830601,81.45508477215327,0.0837887067395264,0.1515255009107468,0.1691712204007286,0.1120218579234972,0.2951989701260838,0.2945409897997734,False,False,False,True,True,59677734.26332823,0.0,8442.748367682174,0.0,0.0,0.0,1500.0,1500.0,1405072.0,1236463.36,0.0,0.88,0.938083151964686,0.938083151964686,ZERO_END,v2.2.1,0.9800448999994842,True,1500.0,6.0,9000.0
HIST,ES,2024,SURPLUS_FIRST,LOW_PRICE_TARGET,1500.0,12000.0,8.0,0.9994023008613372,1.0,False,False,247,0,1690,366,-247.0,-1324.0,63.03954912899921,60.091170004653975,0.6789574809169381,0.5235879652712765,0.8821362744913085,0.9148340335875026,-0.1553695156456616,0.0326977590961941,0.002132,0.0,42.80117347476487,31.463013433507136,55.60947301426717,54.97344743834994,272,350,71.5241256830601,81.10503022391863,0.0837887067395264,0.1550546448087431,0.1691712204007286,0.1095173041894353,0.2951989701260838,0.2947637051039697,False,False,False,True,True,69068549.94469148,0.0,11256.997823576234,0.0,0.0,0.0,1500.0,1500.0,1667116.0,1467062.08,0.0,0.88,0.938083151964686,0.938083151964686,ZERO_END,v2.2.1,0.9800448999994842,True,1500.0,8.0,12000.0
