country,year,n_hours_expected,n_hours_with_price,n_hours_with_load,n_hours_with_vre,n_hours_with_must_run,missing_share_price,missing_share_load,missing_share_generation,missing_share_net_position,load_net_mode,must_run_mode,entsoe_code_used,data_version_hash,load_total_twh,load_net_twh,gen_solar_twh,gen_wind_on_twh,gen_wind_off_twh,gen_vre_twh,gen_primary_twh,gen_must_run_twh,exports_twh,vre_penetration_pct_gen,pv_penetration_pct_gen,wind_penetration_pct_gen,vre_penetration_proxy,baseload_price_eur_mwh,peakload_price_eur_mwh,offpeak_price_eur_mwh,capture_rate_pv_eur_mwh,capture_rate_wind_eur_mwh,capture_ratio_pv,capture_ratio_wind,capture_price_pv_eur_mwh,capture_price_wind_eur_mwh,capture_ratio_pv_vs_baseload,capture_ratio_wind_vs_baseload,capture_ratio_pv_vs_ttl,capture_ratio_wind_vs_ttl,h_negative_obs,h_below_5_obs,days_spread_50_obs,days_spread_gt50,avg_daily_spread_obs,max_daily_spread_obs,surplus_twh,surplus_unabsorbed_twh,sr_energy_share_load,sr_energy_share_gen,sr_energy,sr_hours,far_observed,far_energy,ir_p10,ir_mean,ttl_price_based_eur_mwh,ttl_eur_mwh,tca_ccgt_median_eur_mwh,tca_method,h_regime_a,h_regime_b,h_regime_c,h_regime_d,regime_coherence,nrl_price_corr,completeness,quality_flag,h_negative,h_below_5,vre_penetration_share_gen,pv_penetration_share_gen,wind_penetration_share_gen,sr_hours_share,p10_load_mw,p10_must_run_mw,p50_load_mw,p50_must_run_mw,ir_p10_excess
DE,2021,8760,8759,8759,8760,8760,0.00011415525114155251,0.00011415525114155251,0.0,0.00011415525114155251,entsoe_total_load_no_pumping_adjust,observed,"DE_AT_LU,DE_LU",ebf5faacd8e60ed01f73a092174fa747eb7fb51517519a8ad7c85c1342ac6ff9,509.6973813775,509.6973813775,46.4220778,89.86921309,24.0098839125,160.30117480250001,504.186187665,150.0659387725,23.4870805,31.79404329676125,9.207328351256729,22.58671494550452,0.31450264541142553,96.86022947825094,115.51968071519796,86.47433979029678,75.45790652091513,83.19114655913475,0.7790391053931841,0.8588782724060605,75.45790652091513,83.19114655913475,0.7790391053931841,0.8588782724060605,0.3018750960974995,0.33281251123815836,139,248,202,202,80.08633879781421,351.21000000000004,0.18532896000000001,0.0,0.0003636058704071285,0.00036758039893615543,0.00036758039893615543,0.008789954337899543,1.0,1.0,0.27015488274244776,0.2943880299169914,249.9639999999992,249.9639999999992,,none,0,77,7814,869,0.9737412946683411,0.5221576401467792,0.9997716894977169,OK,139.0,248.0,0.3179404329676125,0.09207328351256729,0.2258671494550452,0.008789954337899543,45579.835999999996,12313.615249999999,58128.347499999996,17753.003750000003,-0.7298451172575522
DE,2022,8760,8759,8759,8760,8760,0.00011415525114155251,0.00011415525114155251,0.0,0.00011415525114155251,entsoe_total_load_no_pumping_adjust,observed,"DE_AT_LU,DE_LU",8779e3327f0c26a267f8af48323efa726e51ef11fa8e9466e79634f0f6afb9d1,487.25054390749995,487.25054390749995,55.987503705,101.2674993075,24.7436552725,181.998658285,490.9224705575,152.84826037,28.8383439,37.072790348813975,11.40455103662695,25.66823931218703,0.3735217139532856,235.46672222856492,267.36034935897436,217.82031033871255,222.26978029580732,173.5038161884555,0.9439541103394327,0.7368506876315086,222.26978029580732,173.5038161884555,0.9439541103394327,0.7368506876315086,0.4327589952236369,0.3378117216890906,69,161,358,358,186.4810382513661,687.46,0.9049946575,0.0,0.001857349712208438,0.0018434573925130632,0.0018434573925130632,0.04257990867579909,1.0,1.0,0.31041471179310715,0.31365960253800035,513.6109999999999,513.6109999999999,,none,0,373,7548,839,0.9733987898161891,0.5909121520525994,0.9997716894977169,OK,69.0,161.0,0.3707279034881398,0.1140455103662695,0.2566823931218703,0.04257990867579909,42830.4555,13295.2035,55575.7675,18020.7975,-0.6895852882068929
DE,2023,8760,8759,8759,8760,8760,0.00011415525114155251,0.00011415525114155251,0.0,0.00011415525114155251,entsoe_total_load_no_pumping_adjust,observed,"DE_AT_LU,DE_LU",665add90b6dbd1e6064d153dc4fc9879ade96a1336b5746ce7f0ed15e4701e76,463.039837155,463.039837155,55.798730455,119.46608692750002,23.5168147175,198.7816321,444.473392015,128.784043015,16.7474867,44.72295432552947,12.55389669155199,32.169057633977474,0.4292970413114994,95.1827480305971,106.2381314102564,89.06591948927115,72.18210511017934,79.91071132318326,0.7583528171195051,0.8395503699630048,72.18210511017934,79.91071132318326,0.7583528171195051,0.8395503699630048,0.4296438792423975,0.4756462554466297,300,530,340,340,97.58131147540985,594.9,2.5567322000000003,0.0,0.005521624695855593,0.005752272792774322,0.005752272792774322,0.07751141552511416,1.0,1.0,0.23904623188592336,0.2780956006537334,168.00449999999992,168.00449999999992,,none,0,679,7273,808,0.9867564790501199,0.8419341186601034,0.9997716894977169,OK,300.0,530.0,0.4472295432552947,0.1255389669155199,0.3216905763397747,0.07751141552511416,40906.756499999996,9778.606000000002,52824.7425,14321.170000000002,-0.7609537681140767
DE,2024,8784,8783,8783,8784,8784,0.00011384335154826958,0.00011384335154826958,0.0,0.00011384335154826958,entsoe_total_load_no_pumping_adjust,observed,"DE_AT_LU,DE_LU",b93be6909a4bd71719b1711c2cd72a4765db54dc541bc67c20b93bca4544aa88,470.357313537993,470.357313537993,63.44404522,112.996908715,25.661745662500003,202.1026995975,428.492190735,123.19544645750001,11.7971791,47.1660170167465,14.806348071635412,32.359668945111096,0.4296790839230253,78.51545827166116,87.85491730279898,73.30828338357865,46.22796099131209,65.83122843523844,0.5887752808034911,0.838449266989748,46.22796099131209,65.83122843523844,0.5887752808034911,0.838449266989748,0.3164803003464944,0.45068582954109665,457,756,315,315,110.90152588555858,828.93,2.9484350598330002,0.0,0.006268500510080496,0.006880954014063825,0.006880954014063825,0.07570582877959928,1.0,1.0,0.22630464874543665,0.2618890318690237,146.069,146.069,,none,0,665,7307,812,0.9939656153933736,0.798724901005636,0.9997723132969034,OK,457.0,756.0,0.47166017016746503,0.1480634807163541,0.323596689451111,0.07570582877959928,41651.345,9425.893,53519.9775,14138.20625,-0.7736953512545633
ES,2018,8760,8759,8757,8760,8760,0.00011415525114155251,0.00034246575342465754,0.0,0.00011415525114155251,entsoe_total_load_no_pumping_adjust,observed,ES,bf4812e74b6b6f0f9588f795fbd3ecc39b9eb06714642c121e1f300e2a1b750f,254.516312,254.516312,12.023741,48.902871,0.0,60.926612,246.072839,66.932674,1.6264807,24.759584295282586,4.886252805820638,19.873331489461947,0.23938195364075524,57.300062792556226,61.49363026819923,54.96591434156745,59.342028861067455,53.09425838495249,1.0356363670298891,0.926600352554062,59.342028861067455,53.09425838495249,1.0356363670298891,0.926600352554062,0.8037930156251731,0.7191664133954488,0,57,5,5,18.345327868852458,63.3,0.001484,0.0,5.830667544797679e-06,6.030734663893564e-06,6.030734663893564e-06,0.00034246575342465754,1.0,1.0,0.2941978481508908,0.26288983729801124,73.82749999999999,73.82749999999999,,none,0,3,7881,876,0.9938349126612627,0.717322385044847,0.9995433789954338,OK,0.0,57.0,0.24759584295282586,0.04886252805820637,0.19873331489461948,0.00034246575342465754,22957.0,6753.9,29172.0,7745.0,-0.7058021518491092
ES,2019,8760,8759,8759,8760,8760,0.00011415525114155251,0.00011415525114155251,0.0,0.00011415525114155251,entsoe_total_load_no_pumping_adjust,observed,ES,586a010942020321b15fdadb915addba7ab6e7e6969ee7d40e9b3f149b11363c,249.964346,249.964346,14.421334,52.346548,0.0,66.767882,246.324252,67.57312,2.5393687999999996,27.105687506563502,5.8546139419516035,21.2510735646119,0.26710962210586625,47.67961867793127,51.243438697318005,45.69598898169539,48.57853958864,45.65081383781028,1.0188533578001284,0.9574492226159511,48.57853958864,45.65081383781028,1.0188533578001284,0.9574492226159511,0.756474758843297,0.7108836264199555,0,69,2,2,16.83762295081967,55.23,0.003224,0.0,1.2897839438269328e-05,1.308843921710153e-05,1.308843921710153e-05,0.0005707762557077625,1.0,1.0,0.29135819919783734,0.27030017382365396,64.217,64.217,,none,0,5,7879,876,0.9956616052060737,0.6819177627648636,0.9997716894977169,OK,0.0,69.0,0.27105687506563503,0.05854613941951603,0.212510735646119,0.0005707762557077625,22638.8,6596.0,28751.0,7890.0,-0.7086418008021627
ES,2020,8784,8783,8783,8784,8784,0.00011384335154826958,0.00011384335154826958,0.0,0.00011384335154826958,entsoe_total_load_no_pumping_adjust,observed,ES,aadf283bd90c9fdd7a58c5c8b1b316a5eeddca6e50f69b1cc7effcd15ec82f04,237.904532,237.904532,20.030933,53.148687,0.0,73.17962,238.656838,69.740548,5.5799319,30.66311471033568,8.393194667231786,22.269920043103898,0.30760078164463045,33.95808038255721,37.37387722646311,32.05361766270615,32.896135604866735,32.37432130900995,0.9687277736041889,0.9533613485890453,32.896135604866735,32.37432130900995,0.9687277736041889,0.9533613485890453,0.6328735759608061,0.6228346314667453,0,60,0,0,16.82008174386921,49.489999999999995,0.143823,0.0,0.0006045408163977305,0.0006026351526537865,0.0006026351526537865,0.015938069216757743,1.0,1.0,0.3059516604886905,0.29311172812074415,51.97899999999999,51.97899999999999,,none,0,140,7779,865,0.997609017420016,0.7267869347642084,0.9997723132969034,OK,0.0,60.0,0.3066311471033568,0.08393194667231786,0.222699200431039,0.015938069216757743,21150.4,6471.0,26795.0,8122.0,-0.6940483395113095
ES,2021,8760,8759,8759,8760,8760,0.00011415525114155251,0.00011415525114155251,0.0,0.00011415525114155251,entsoe_total_load_no_pumping_adjust,observed,ES,100694b77bd2a9e8920e497fba215c1e06c075b891317874e8e9cdfd7345d628,243.928617,243.928617,25.354406,59.007867,0.0,84.362273,247.29159,66.875375,6.879464,34.11449333962388,10.252837955386997,23.861655384236883,0.34584819951650037,111.94053088252083,119.24339399744571,107.87574195841478,102.39616733438757,103.78184356536731,0.9147371959656877,0.9271158779324007,102.39616733438757,103.78184356536731,0.9147371959656877,0.9271158779324007,0.40146307140306625,0.4068958707952807,0,202,130,130,49.48653005464481,248.98000000000002,0.318652,0.0,0.0013063329916719038,0.0012885678805332602,0.0012885678805332602,0.02317351598173516,1.0,1.0,0.2859684981487956,0.2741283152717243,255.0575,255.0575,,none,0,203,7701,856,0.9588994177417514,0.3751809059748108,0.9997716894977169,OK,0.0,202.0,0.3411449333962388,0.10252837955386998,0.23861655384236882,0.02317351598173516,22309.8,6379.9,28039.0,7873.0,-0.7140315018512045
ES,2022,8760,8759,8759,8760,8760,0.00011415525114155251,0.00011415525114155251,0.0,0.0028538812785388126,entsoe_total_load_no_pumping_adjust,observed,ES,993b2f6bf63272da8ed52aa372e273a53d53ad25106904b3c1c5bb6c86a628d3,236.074608,236.074608,31.0917916,58.817717200000004,0.0,89.9095088,261.42073980000004,66.9526826,19.3090617,34.39264569015652,11.893391329160332,22.499254360996186,0.38085209401258435,167.52426875214064,170.57403846153846,165.83686291895728,151.07895653475305,160.5904117834413,0.9018332547284886,0.958609835933931,151.07895653475305,160.5904117834413,0.9018332547284886,0.958609835933931,0.5595454736975258,0.5947726943161421,0,114,329,329,94.1781693989071,281.45000000000005,0.626367,0.0,0.002653258668124104,0.0023960111216853037,0.0023960111216853037,0.043835616438356165,1.0,1.0,0.3049924924924925,0.283575773637219,270.003,270.003,,none,0,384,7538,838,0.950907637858203,0.47869832125592837,0.9997716894977169,OK,0.0,114.0,0.3439264569015652,0.11893391329160333,0.22499254360996188,0.043835616438356165,21312.0,6500.0,27172.0,7812.0,-0.6950075075075075
ES,2023,8760,8759,8759,8760,8760,0.00011415525114155251,0.00011415525114155251,0.0,0.00011415525114155251,entsoe_total_load_no_pumping_adjust,observed,ES,47d6bf442268d0ea68a7fc82f3687b7f79f3cb6586c171c8bc47168d36d8f00f,229.124044,229.124044,40.4262,61.05184,0.0,101.47804,244.850968,64.702416,13.448894600000001,41.44481879279317,16.51053305208906,24.93428574070412,0.4428956395340159,87.11351866651445,87.7176858974359,86.77923922681326,73.07910508828432,76.31964002657413,0.8388951130311212,0.8760941033588467,73.07910508828432,76.31964002657413,0.8388951130311212,0.8760941033588467,0.4893864853763817,0.5110872711519215,0,558,273,273,73.0756830601093,190.0,2.818976,0.0012438000000000002,0.01230327446559908,0.011513027794115154,0.011513027794115154,0.13150684931506848,0.9995587759526864,0.9995587759526864,0.29508513931888547,0.2823581006603221,149.328,149.328,,none,3,1149,6847,761,0.9366366023518666,0.7478810502523656,0.9997716894977169,OK,0.0,558.0,0.4144481879279317,0.16510533052089058,0.24934285740704118,0.13150684931506848,20672.0,6100.0,26108.0,7672.0,-0.7049148606811145
ES,2024,8784,8783,8783,8784,8784,0.00011384335154826958,0.00011384335154826958,0.0,0.00011384335154826958,entsoe_total_load_no_pumping_adjust,observed,ES,660eff69331b9d10038666327666bba9968b079ac4f8085b82a208d451a26b9e,232.02486,232.02486,47.252452,58.9115,0.0,106.163952,242.172744,64.546884,12.3539402,43.83810921347945,19.511878677808596,24.326230535670852,0.4575542120788264,63.03954912899921,60.2145038167939,64.6146408937755,42.801173474764866,55.609473014267174,0.6789574809169381,0.8821362744913085,42.801173474764866,55.609473014267174,0.6789574809169381,0.8821362744913085,0.3057226676768919,0.3972105215304798,247,1690,271,271,71.06787465940056,173.81,3.567012,0.002132,0.01537340438434054,0.014729205033907532,0.014729205033907532,0.1691712204007286,0.9994023008613372,0.9994023008613372,0.29519897012608387,0.2781578481133162,140.0,140.0,,none,5,1481,6568,730,0.9461459637936923,0.693152070717716,0.9997723132969034,OK,247.0,1690.0,0.4383810921347945,0.19511878677808597,0.2432623053567085,0.1691712204007286,21128.8,6237.200000000001,26556.0,7532.0,-0.7048010298739161
NL,2018,8760,8759,8759,8760,8760,0.00011415525114155251,0.00011415525114155251,0.0,0.00011415525114155251,entsoe_total_load_no_pumping_adjust,observed,NL,9e3443c36cde26f0bb50e9b67021598481d79caf5a979a577d4bb4b2d54f7d42,114.709706,114.709706,0.00202469,2.2344416175,3.36506449,5.6015307975,105.14961701,2.2454999999999998e-05,1.2941638999999998,5.327200380546588,0.0019255324532541538,5.325274848093334,0.04883223044351626,52.53533394223085,60.26867816091954,48.23093833303714,61.52181640152318,51.665421682951525,1.1710559690964197,0.9834413870817705,61.52181640152318,51.665421682951525,1.1710559690964197,0.9834413870817705,0.7808922674848087,0.6557857138879913,0,4,59,59,37.022732240437165,135.75,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.9573266663097904e-07,78.78400000000002,78.78400000000002,,none,0,0,7884,876,0.9670053659093504,0.5477142573908239,0.9997716894977169,OK,0.0,4.0,0.05327200380546588,1.9255324532541538e-05,0.05325274848093334,0.0,10375.35,0.0,13107.0,0.0,-1.0
